"PaperID","IndividualID","Virus_ICTV","Host_Upham","adult_mass_g","Dose_amount","Dose_unit","Dose_mass","Route_type"
145,"26_145","Langat virus","Microtus_agrestis",31.935,1e+05,"Mouse LD50",3131.36057617035,"Injection (body)"
145,"27_145","Langat virus","Microtus_agrestis",31.935,1e+05,"Mouse LD50",3131.36057617035,"Injection (body)"
145,"28_145","Langat virus","Microtus_agrestis",31.935,1e+05,"Mouse LD50",3131.36057617035,"Injection (body)"
145,"29_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (body)"
145,"30_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (body)"
145,"31_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (body)"
145,"32_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (body)"
145,"33_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"34_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"35_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"36_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"37_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"38_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"39_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"40_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"41_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"42_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"43_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"44_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"45_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"46_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"47_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (body)"
145,"48_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (brain)"
145,"49_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (brain)"
145,"50_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (brain)"
145,"51_145","Semliki Forest virus","Microtus_agrestis",31.935,39.8107170553497,"PFU",1.24661709896195,"Injection (brain)"
145,"52_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"53_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"54_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"55_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"56_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"57_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"58_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"59_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"60_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"61_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
145,"62_145","Semliki Forest virus","Microtus_agrestis",31.935,39810.7170553497,"PFU",1246.61709896194,"Injection (brain)"
149,"1_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"2_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"3_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"4_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"5_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"6_149","La Crosse orthobunyavirus","Tamias_striatus",92.6,1500,"Mouse LD50",16.1987041036717,"Injection (body)"
149,"7_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"8_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"9_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"10_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"11_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"12_149","Trivittatus orthobunyavirus","Tamias_striatus",92.6,4000,"Mouse LD50",43.1965442764579,"Injection (body)"
149,"13_149","La Crosse orthobunyavirus","Sciurus_carolinensis",540.33,30000,"Mouse LD50",55.5216256731997,"Injection (body)"
149,"14_149","La Crosse orthobunyavirus","Sciurus_carolinensis",540.33,30000,"Mouse LD50",55.5216256731997,"Injection (body)"
149,"15_149","La Crosse orthobunyavirus","Sciurus_carolinensis",540.33,30000,"Mouse LD50",55.5216256731997,"Injection (body)"
149,"16_149","La Crosse orthobunyavirus","Sciurus_carolinensis",540.33,30000,"Mouse LD50",55.5216256731997,"Injection (body)"
149,"17_149","La Crosse orthobunyavirus","Sciurus_carolinensis",540.33,30000,"Mouse LD50",55.5216256731997,"Injection (body)"
149,"18_149","Trivittatus orthobunyavirus","Sciurus_carolinensis",540.33,2511.88643150958,"Mouse LD50",4.64880060612881,"Injection (body)"
149,"19_149","Trivittatus orthobunyavirus","Sciurus_carolinensis",540.33,2511.88643150958,"Mouse LD50",4.64880060612881,"Injection (body)"
149,"20_149","Trivittatus orthobunyavirus","Sciurus_carolinensis",540.33,2511.88643150958,"Mouse LD50",4.64880060612881,"Injection (body)"
149,"21_149","Trivittatus orthobunyavirus","Sciurus_carolinensis",540.33,2511.88643150958,"Mouse LD50",4.64880060612881,"Injection (body)"
155,"1_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"2_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"3_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"4_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"5_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"6_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"7_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"8_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"9_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"10_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"11_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
155,"12_155","Sosuga pararubulavirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
162,"1_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"2_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"3_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"4_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"5_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"6_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"7_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"8_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"9_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"10_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"11_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"12_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"13_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"14_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"15_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"16_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"17_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"18_162","Dengue virus","Artibeus_jamaicensis",46.1,531262646.908288,"PFU",11524135.507772,"Injection (body)"
162,"19_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"20_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"21_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"22_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"23_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"24_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"25_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"26_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"27_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"28_162","Dengue virus","Artibeus_jamaicensis",46.1,4800,"PFU",104.12147505423,"Injection (body)"
162,"29_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"30_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"31_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"32_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"33_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"34_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"35_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"36_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"37_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
162,"38_162","Dengue virus","Artibeus_jamaicensis",46.1,NA,NA,NA,"Natural"
163,"1_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"2_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"3_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"4_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"5_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"6_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"7_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"8_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"9_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
163,"10_163","Tick-borne encephalitis virus","Glis_glis",140.045,2e+06,"Mouse LD50",14281.1239244529,"Injection (body)"
166,"1_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,125892.541179417,"PFU",691.717259227564,"Injection (body)"
166,"2_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,125892.541179417,"PFU",691.717259227564,"Injection (body)"
166,"3_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,125892.541179417,"PFU",691.717259227564,"Injection (body)"
166,"4_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,125892.541179417,"PFU",691.717259227564,"Injection (body)"
166,"5_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,125892.541179417,"PFU",691.717259227564,"Injection (body)"
166,"6_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,251785.082358833,"PFU",1383.43451845513,"Oronasal"
166,"7_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,251785.082358833,"PFU",1383.43451845513,"Oronasal"
166,"8_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,251785.082358833,"PFU",1383.43451845513,"Oronasal"
166,"9_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,251785.082358833,"PFU",1383.43451845513,"Oronasal"
166,"10_166","Monkeypox virus","Ictidomys_tridecemlineatus",182,251785.082358833,"PFU",1383.43451845513,"Oronasal"
169,"1_169","Venezuelan equine encephalitis virus","Baiomys_musculus",8.99,1584.89319246111,"PFU",176.295127081325,"Injection (body)"
169,"2_169","Venezuelan equine encephalitis virus","Baiomys_musculus",8.99,1584.89319246111,"PFU",176.295127081325,"Injection (body)"
169,"3_169","Venezuelan equine encephalitis virus","Baiomys_musculus",8.99,1584.89319246111,"PFU",176.295127081325,"Injection (body)"
169,"4_169","Venezuelan equine encephalitis virus","Baiomys_musculus",8.99,1584.89319246111,"PFU",176.295127081325,"Injection (body)"
169,"5_169","Venezuelan equine encephalitis virus","Liomys_salvini",43.2,1584.89319246111,"PFU",36.6873424180813,"Injection (body)"
169,"6_169","Venezuelan equine encephalitis virus","Liomys_salvini",43.2,1584.89319246111,"PFU",36.6873424180813,"Injection (body)"
169,"7_169","Venezuelan equine encephalitis virus","Liomys_salvini",43.2,1584.89319246111,"PFU",36.6873424180813,"Injection (body)"
169,"8_169","Venezuelan equine encephalitis virus","Liomys_salvini",43.2,1584.89319246111,"PFU",36.6873424180813,"Injection (body)"
169,"9_169","Venezuelan equine encephalitis virus","Liomys_salvini",43.2,1584.89319246111,"PFU",36.6873424180813,"Injection (body)"
169,"10_169","Venezuelan equine encephalitis virus","Oligoryzomys_fulvescens",25,1584.89319246111,"PFU",63.3957276984446,"Injection (body)"
169,"11_169","Venezuelan equine encephalitis virus","Oligoryzomys_fulvescens",25,1584.89319246111,"PFU",63.3957276984446,"Injection (body)"
169,"12_169","Venezuelan equine encephalitis virus","Oligoryzomys_fulvescens",25,1584.89319246111,"PFU",63.3957276984446,"Injection (body)"
169,"13_169","Venezuelan equine encephalitis virus","Oligoryzomys_fulvescens",25,1584.89319246111,"PFU",63.3957276984446,"Injection (body)"
169,"14_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"15_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"16_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"17_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"18_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"19_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"20_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"21_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"22_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"23_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"24_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"25_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"26_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"27_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"28_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"29_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"30_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"31_169","Venezuelan equine encephalitis virus","Oryzomys_couesi",53.26,1584.89319246111,"PFU",29.7576641468478,"Injection (body)"
169,"32_169","Venezuelan equine encephalitis virus","Sigmodon_hispidus",159.6,1584.89319246111,"PFU",9.93040847406713,"Injection (body)"
169,"33_169","Venezuelan equine encephalitis virus","Sigmodon_hispidus",159.6,1584.89319246111,"PFU",9.93040847406713,"Injection (body)"
169,"34_169","Venezuelan equine encephalitis virus","Sigmodon_hispidus",159.6,1584.89319246111,"PFU",9.93040847406713,"Injection (body)"
169,"35_169","Venezuelan equine encephalitis virus","Sigmodon_hispidus",159.6,1584.89319246111,"PFU",9.93040847406713,"Injection (body)"
169,"36_169","Venezuelan equine encephalitis virus","Sigmodon_hispidus",159.6,1584.89319246111,"PFU",9.93040847406713,"Injection (body)"
176,"1_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,2350000,"Mouse LD50",10284.4638949672,"Injection (body)"
176,"2_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,2350000,"Mouse LD50",10284.4638949672,"Injection (body)"
176,"3_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,2350000,"Mouse LD50",10284.4638949672,"Injection (body)"
176,"4_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,9900,"Mouse LD50",43.3260393873085,"Injection (body)"
176,"5_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,9990,"Mouse LD50",43.7199124726477,"Injection (body)"
176,"6_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,12900,"Mouse LD50",56.4551422319475,"Injection (body)"
176,"7_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,12900,"Mouse LD50",56.4551422319475,"Injection (body)"
176,"8_176","Tahyna orthobunyavirus","Spermophilus_citellus",228.5,13000,"Mouse LD50",56.8927789934354,"Injection (body)"
176,"9_176","Tahyna orthobunyavirus","Glis_glis",140.045,56000,"Mouse LD50",399.87146988468,"Injection (body)"
176,"10_176","Tahyna orthobunyavirus","Glis_glis",140.045,56000,"Mouse LD50",399.87146988468,"Injection (body)"
176,"11_176","Tahyna orthobunyavirus","Glis_glis",140.045,6270,"Mouse LD50",44.7713235031597,"Injection (body)"
176,"12_176","Tahyna orthobunyavirus","Glis_glis",140.045,6270,"Mouse LD50",44.7713235031597,"Injection (body)"
176,"13_176","Tahyna orthobunyavirus","Glis_glis",140.045,4600,"Mouse LD50",32.8465850262416,"Injection (body)"
177,"1_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"2_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"3_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"4_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"5_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"6_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"7_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"8_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"9_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"10_177","Lyssavirus rabies","Desmodus_rotundus",33.18,399052462.993776,"Mouse LD50",12026897.61886,"Oronasal"
177,"11_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"12_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"13_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"14_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"15_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"16_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"17_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"18_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"19_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"20_177","Lyssavirus rabies","Desmodus_rotundus",33.18,14454.3977074593,"Mouse LD50",435.635856162124,"Injection (body)"
177,"21_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"22_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"23_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"24_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"25_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"26_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"27_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"28_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"29_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
177,"30_177","Lyssavirus rabies","Desmodus_rotundus",33.18,9572601.84645276,"Mouse LD50",288505.179217986,"Oronasal"
178,"1_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"2_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"3_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"4_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"5_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"6_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"7_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"8_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"9_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"10_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"11_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"12_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"13_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
178,"14_178","West Nile virus","Sciurus_niger",803.7,1190,"PFU",1.48065198457136,"Injection (body)"
182,"1_182","Western equine encephalitis virus","Urocitellus_richardsonii",273.535,316227766.016838,"Mouse LD50",1156077.89137345,"Oronasal"
182,"2_182","Western equine encephalitis virus","Urocitellus_richardsonii",273.535,316227766.016838,"Mouse LD50",1156077.89137345,"Oronasal"
182,"3_182","Western equine encephalitis virus","Urocitellus_richardsonii",273.535,316227766.016838,"Mouse LD50",1156077.89137345,"Oronasal"
182,"4_182","Western equine encephalitis virus","Urocitellus_richardsonii",273.535,316227766.016838,"Mouse LD50",1156077.89137345,"Oronasal"
