PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	KONOSH, O. V.								The isolation of the invisible stage of the scarlet fever streptococcus								PROBLEMS VIROLOGY [TRANSL]				2	(2)			102	107						1957	1957	With the aim of establishing the nature of the so-called filterable scarlatinal agents AS and KD of L. I. Fal"kovich et al., a comparison was made of these strains with two laboratory strains of ectromelia virus. In particular, studies were made of the clinical symptoms and the pathological changes in the tissues after experimental inoculation into white mice, and of the pathological changes in inoculated chick embryos and in chorioallantoic membranes. Typical elementary bodies and cytoplasmic inclusions were found in the cells of mouse tissues and in chick embryos. Cross-neutralization tests of the strains with hyperimmune sera were carried out, and also neutralization tests of the strains with sera from children who had had scarlet fever, some of whom had been vaccinated against smallpox- and some who had not. The results of this comparative study established that the AS and KD strains of the so-called "filterable scarlatinal agent" completely resembled biologically, morphologically, and antigenically the virus of infectious ectromelia of mice. The presence of neutralizing antibodies against these strains in some human sera is explained by the influence of earlier vaccination against smallpox, since there is some antigenic similarity between ectromelia and vaccinia viruses. || ABSTRACT AUTHORS: Auth. concl																					BCI:BCI19583200020434		
J	Lai, Huafang; Engle, Michael; Fuchs, Anja; Keller, Thomas; Johnson, Syd; Gorlatov, Sergey; Diamond, Michael S.; Chen, Qiang								Monoclonal antibody produced in plants efficiently treats West Nile virus infection in mice								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				107	6			2419	2424		10.1073/pnas.0914503107				FEB 9 2010	2010	Over the past decade, West Nile virus (WNV) has spread to all 48 of the lower United States as well as to parts of Canada, Mexico, the Caribbean, and South America, with outbreaks of neuroinvasive disease occurring annually. At present, no therapeutic or vaccine is available for human use. Epidemics of WNV and other emerging infectious disease threats demand cost-efficient and scalable production technologies that can rapidly transfer effective therapeutics into the clinical setting. We have previously reported that Hu-E16, a humanized anti-WNV mAb, binds to a highly conserved epitope on the envelope protein, blocks viral fusion, and shows promising postexposure therapeutic activity. Herein, we generated a plant-derived Hu-E16 mAb that can be rapidly scaled up for commercial production. Plant Hu-E16 was expressed at high levels within 8 days of infiltration in Nicotiana benthamiana plants and retained high-affinity binding and potent neutralizing activity in vitro against WNV. A single dose of plant Hu-E16 protected mice against WNV-induced mortality even 4 days after infection at rates that were indistinguishable from mammalian-cell-produced Hu-E16. This study demonstrates the efficacy of a plant-produced mAb against a potentially lethal infection several days after exposure in an animal challenge model and provides a proof of principle for the development of plant-derived mAbs as therapy against emerging infectious diseases.																					WOS:000274408100014	20133644	
J	Rox, Katharina; Heyner, Maxi; Krull, Jana; Harmrolfs, Kirsten; Rinne, Valtteri; Hokkanen, Juho; Vilaro, Gemma Perez; Diez, Juana; Muller, Rolf; Kroger, Andrea; Sugiyama, Yuichi; Broenstrup, Mark								Physiologically Based Pharmacokinetic/Pharmacodynamic Model for the Treatment of Dengue Infections Applied to the Broad Spectrum Antiviral Soraphen A								ACS PHARMACOLOGY & TRANSLATIONAL SCIENCE				4	5			1499	1513		10.1021/acsptsci.1c00078		AUG 2021		OCT 8 2021	2021	While a drug treatment is unavailable, the global incidence of Dengue virus (DENV) infections and its associated severe manifestations continues to rise. We report the construction of the first physiologically based pharmacokinetic/pharmacodynamic (PBPK/PD) model that predicts viremia levels in relevant target organs based on preclinical data with the broad spectrum antiviral soraphen A (SorA), an inhibitor of the host cell target acetyl-CoA-carboxylase. SorA was highly effective against DENV in vitro (EC50 = 4.7 nM) and showed in vivo efficacy by inducing a significant reduction of viral load in the spleen and liver of IFNAR(-/-) mice infected with DENV-2. PBPK/PD predictions for SorA matched well with the experimental infection data. Transfer to a human PBPK/PD model for DENV to mimic a clinical scenario predicted a reduction in viremia by more than one log(10) unit for an intravenous infusion regimen of SorA. The PBPK/PD model is applicable to any DENV drug lead and, thus, represents a valuable tool to accelerate and facilitate DENV drug discovery and development.																					WOS:000707992300004	34661071	
J	SanGabriel, MCS; Tohya, Y; Sugimura, T; Shimizu, T; Ishiguro, S; Mochizuki, M								Identification of canine calicivirus capsid protein and its immunoreactivity in western blotting								JOURNAL OF VETERINARY MEDICAL SCIENCE				59	2			97	101		10.1292/jvms.59.97				FEB 1997	1997	A canine calicivirus (CaCV) isolated in Japan, designated as CaCV No. 48 strain, was propagated in MDCK cells and purified by CsCl equilibrium gradient centrifugation. Sodium dodecyl sulfate-polyacrylamide gel electrophoretic analysis of the purified samples revealed the presence of only one major species of viral protein of about 60 kilodaltons after Coomassie staining. The same band, presumably that of the capsid protein, was detected by western blotting using a mouse hyperimmune serum. This capsid protein was synthesized in MDCK cells as early as 2 hr post-inoculation. Experimental infection of dogs resulted in the production of anti-CaCV antibodies which were detected by microneutralization test and western blotting. Likewise, serosurvey revealed not only the presence of neutralizing antibodies but also reactivity of the field sera against the capsid protein of the purified virus. These results indicate that the capsid protein of CaCV No. 48 strain is immunogenic and could be detected by antibodies in western blotting.																					WOS:A1997WL65500003	9070980	
J	Vera-Otaroola, Jorge; Solis, Loretto; Lowy, Fernando; Olguin, Valeria; Angulo, Jenniffer; Pino, Karla; Tischler, Nicole D.; Otth, Carola; Padula, Paula; Lopez-Lastra, Marcelo								The Andes Orthohantavirus NSs Protein Antagonizes the Type I Interferon Response by Inhibiting MAVS Signaling								JOURNAL OF VIROLOGY				94	13					e00454-20	10.1128/JVI.00454-20				JUL 2020	2020	The small messenger RNA (SmRNA) of the Andes orthohantavirus (ANDV), a rodent-borne member of the Hantaviridae family of viruses of the Bunyavirales order, encodes a multifunctional nucleocapsid (N) protein and for a nonstructural (NSs) protein of unknown function. We have previously shown the expression of the ANDV-NSs, but only in infected cell cultures. In this study, we extend our early findings by confirming the expression of the ANDV-NSs protein in the lungs of experimentally infected golden Syrian hamsters. Next, we show, using a virus-free system, that the ANDV-NSs protein antagonizes the type I interferon (IFN) induction pathway by suppressing signals downstream of the melanoma differentiation-associated protein 5 (MDA5) and the retinoic acid-inducible gene 1 (RIG-I) and upstream of TBK1. Consistent with this observation, the ANDV-NSs protein antagonized mitochondrial antiviral-signaling protein (MAVS)-induced IFN-beta, NF-kappa B, IFN-regulatory factor 3 (IRF3), and IFN-sensitive response element (ISRE) promoter activity. Results demonstrate that ANDV-NSs binds to MAVS in cells without disrupting the MAVS-TBK-1 interaction. However, in the presence of the ANDV-NSs ubiquitination of MAVS is reduced. In summary, this study provides evidence showing that the ANDV-NSs protein acts as an antagonist of the cellular innate immune system by suppressing MAVS downstream signaling by a yet not fully understand mechanism. Our findings reveal new insights into the molecular regulation of the hosts' innate immune response by the Andes orthohantavirus.IMPORTANCE Andes orthohantavirus (ANDV) is endemic in Argentina and Chile and is the primary etiological agent of hantavirus cardiopulmonary syndrome (HCPS) in South America. ANDV is distinguished from other hantaviruses by its unique ability to spread from person to person. In a previous report, we identified a novel ANDV protein, ANDV-NSs. Until now, ANDV-NSs had no known function. In this new study, we established that ANDV-NSs acts as an antagonist of cellular innate immunity, the first line of defense against invading pathogens, hindering the cellular antiviral response during infection. This study provides novel insights into the mechanisms used by ANDV to establish its infection.																					WOS:000550171000006	32321811	
J	Kim, Hye-Ryoung; Park, Choi-Ku; Oem, Jae-Ku; Bae, You-Chan; Choi, Jun-Gu; Lee, O-Soo; Lee, Youn-Jeong								Characterization of H5N2 influenza viruses isolated in South Korea and their influence on the emergence of a novel H9N2 influenza virus								JOURNAL OF GENERAL VIROLOGY				91				1978	1983		10.1099/vir.0.021238-0				AUG 2010	2010	We characterized low pathogenic avian influenza (LPAI) H5N2 and H9N2 viruses isolated in South Korea from 2008 to 2009. Genetic analysis of the H5N2 viruses isolated from wild birds and domestic ducks demonstrated that they were related to the recently isolated southern Chinese LPAI H5 viruses and various influenza viruses circulating in Eurasia. Three H9N2 viruses obtained at live bird markets and duck farms were reassortant viruses generated from the H5N2 viruses of domestic ducks and the H9N2 virus endemic in Korean chickens. The H5N2 viruses did not replicate well in experimentally infected chickens and mice, but novel H9N2 viruses, without pre-adaptation, were recovered at high titres in chickens. Our results show that reassortment between H5N2 and H9N2 viruses must have occurred in domestic ducks and may have contributed to the diversity expansion of the gene pool, which has potential to alter the pathogenicity and host range of the influenza virus.																					WOS:000280928500010	20392898	
J	Martin, AE; Faribrother, RW								An epidemic of apparent influenza								LANCET				2				1313	1315						1939	1939																						WOS:000188728500578		
J	Gitiban, Negin; Akter, Parvis; Harris, Randall; Mertz, Sara E; Durbin, Russell K; Bakaletz, Lauren O; Durbin, Joan E								Human respiratory syncytial virus is a poor inducer of type I IFNs in vivo								FASEB Journal				18	4-5			Abst. 773.19	Abst. 773.19						2004	2004	Unlike influenza A Virus (WSN strain), natural infection by respiratory syncytial virus (RSV) does not lead to sterilizing immunity. Given the importance of type I IFN in the establishment of immunologic memory, we infected BALB/c mice with varying doses of WSN or RSV, and measured levels of IFN-a and IFN-Beta in lung and serum at 24 hour intervals. IFN-Beta was detected in lung homogenates at 24 hours from animals infected with either virus although higher and more prolonged IFN activity was seen following WSN infection. In situ hybridization and immunohistochemical studies demonstrated IFN production by infected respiratory epithelium in both cases. Type I IFN activity could be detected in serum from WSN infected mice at 24 and 48 hours after inoculation, but none was found at any time point in the serum of RSV infected animals. This was true even at the highest achievable RSV dose. To see whether this reflected the ability of DCs to produce type I IFN following exposure to these two viral pathogens, cultures containing both myeloid and plasmacytoid DC subsets were infected and secreted IFNs assayed 24 hours later. In duplicate experiments, on the order of six-fold more IFN-(a+Beta) was produced by WSN versus RSV exposed DCs. We therefore propose that the inability of RSV to stimulate strong DC IFN production may contribute to the lack of effective immunity following natural infection. Supported by a grant from the NIH, AI47226 to JED.					FASEB Meeting on Experimental Biology: Translating the GenomeFASEB Meeting on Experimental Biology: Translating the Genome	April 17-21, 2004April 17-21, 2004	FASEBFASEB	Washington, District of Columbia, USAWashington, District of Columbia, USA													BCI:BCI200400291627		
J	BOWEN, ETW; PLATT, GS; LLOYD, G; RAYMOND, RT; SIMPSON, DIH								A COMPARATIVE-STUDY OF STRAINS OF EBOLA VIRUS ISOLATED FROM SOUTHERN SUDAN AND NORTHERN ZAIRE IN 1976								JOURNAL OF MEDICAL VIROLOGY				6	2			129	138		10.1002/jmv.1890060205				1980	1980																						WOS:A1980LA54700004	6165800	
J	Sukhinin, V. P.; Zarubaev, V. V.; Platonov, V. G.; Avtushenko, S. S.								Effect of liposomal beta-carotene on experimental lethal influenza infection								Voprosy Virusologii				44	4			163	167						July-Aug., 1999	1999	Effect of beta-carotene on experimental infection with A/Aichi/2/68 (H3B2) is studied in mice infected in an infective dose of 5-10 LD50. The drug notably decreased the mortality in experimental group in comparison with the control. Disease symptoms were less expressed and deaths observed later (7 days vs. 4 in the control) in mice treated with beta-carotene. Histological analysis of the lungs showed smaller foci of lesions. Metaplastic changes in the bronchial epithelium, typical of late terms of infection, were far less expressed in these animals. On the other hand, virus titers decreased negligibly in comparison with the control group. Electron-microscopic study of the effect of beta-carotene on virus population showed that virus replication in chick embryos in the presence of beta-carotene led to an increase in the percentage of filamentous and giant polygenome virus particles. The data indicate that beta-carotene is a promising drug for prevention and treatment of influenza.																					BCI:BCI199900435023	10500983	
J	Leib, David A.; Katzenell, Sarah								Atypical autophagic responses in sensory neurons induced by HSV-1 infection and interferon signaling.								INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE				56	7										JUN 2015	2015						Annual Meeting of the Association-for-Research-in-Vision-and-Ophthalmology (ARVO)Annual Meeting of the Association-for-Research-in-Vision-and-Ophthalmology (ARVO)	MAY 03-07, 2015MAY 03-07, 2015	Assoc Res Vis & OphthalmolAssoc Res Vis & Ophthalmol	Denver, CODenver, CO													WOS:000362882205096		
J	Altamura, Louis A.; Cazares, Lisa H.; Coyne, Susan R.; Jaissle, James G.; Jespersen, Alyssa M.; Ahmed, Sundus; Wasieloski, Leonard P.; Garrison, Jeff; Kulesh, David A.; Brueggemann, Ernst E.; Kenny, Tara; Ward, Michael D.; Harbourt, David E.; Minogue, Timothy D.								Inactivation of West Nile virus in serum with heat, ionic detergent, and reducing agent for proteomic applications								JOURNAL OF VIROLOGICAL METHODS				248				1	6		10.1016/j.jviromet.2017.05.010				OCT 2017	2017	Research involving biosafety level 3 pathogens such as West Nile virus (WNV) is often limited by the limited space and technical constraints of these environments. To conduct complex analytical studies outside of high containment, robust and reliable inactivation methods are needed that maintain compatibility with downstream assays. Here we report the inactivation of WNV in spiked serum samples using a commercially available SDS-PAGE sample buffer for proteomic studies. Using this method, we demonstrate its utility by identification proteins differentially expressed in the serum of mice experimentally infected with WNV.																					WOS:000412616900001	28532602	
J	MIYAGAWA, Y.; MITAMURA, T.; YA0I, H.; ISHII, N.; 0KANISHI, J.								Studies on the virus of lymphogranuloma inguinale Nicolas, Favre and Durand. 2. Experimental findings in mouse infection								JAP JOUR EXP MED				13	(3)			331	339						1935	1935	Portions of human lymph gland from 4 typical cases were emulsified in 5 volumes of saline, and .02-.03 cc. of the emulsion were inoculated into the mouse brain. Passages, brain to brain, were carried through 24 mice, with positive findings in all. The clinical manifestations were loss of appetite and weight, weakness, diarrhea, tremor, collapse, and in some instances paralysis. Autopsy revealed hyperemia of the meninges and an increase in spinal fluid. Intra-cerebral inoculation of monkeys with mouse brain emulsion infects as does material from human tissue. Mice can be infected with the virus by the intratesticular route as well as through the nervous system, and such tissues reveal granular corpuscular bodies believed to be the virus. || ABSTRACT AUTHORS: M. G. Perrow																					BCI:BCI19371100014212		
J	Johnson, Elizabeth M.; Doyle, Joshua D.; Wetzel, J. Denise; McClung, R. Paul; Katunuma, Nobuhiko; Chappell, James D.; Washington, M. Kay; Dermody, Terence S.								Genetic and Pharmacologic Alteration of Cathepsin Expression Influences Reovirus Pathogenesis								JOURNAL OF VIROLOGY				83	19			9630	9640		10.1128/JVI.01095-09				OCT 2009	2009	The cathepsin family of endosomal proteases is required for proteolytic processing of several viruses during entry into host cells. Mammalian reoviruses utilize cathepsins B (Ctsb), L (Ctsl), and S (Ctss) for disassembly of the virus outer capsid and activation of the membrane penetration machinery. To determine whether cathepsins contribute to reovirus tropism, spread, and disease outcome, we infected 3-day-old wild-type (wt), Ctsb(-/-), Ctsl(-/-), and Ctss(-/-) mice with the virulent reovirus strain T3SA+. The survival rate of Ctsb(-/-) mice was enhanced in comparison to that of wt mice, whereas the survival rates of Ctsl(-/-) and Ctss(-/-) mice were diminished. Peak titers at sites of secondary replication in all strains of cathepsin-deficient mice were lower than those in wt mice. Clearance of the virus was delayed in Ctsl(-/-) and Ctss(-/-) mice in comparison to the levels for wt and Ctsb(-/-) mice, consistent with a defect in cell-mediated immunity in mice lacking cathepsin L or S. Cathepsin expression was dispensable for establishment of viremia, but cathepsin L was required for maximal reovirus growth in the brain. Treatment of wt mice with an inhibitor of cathepsin L led to amelioration of reovirus infection. Collectively, these data indicate that cathepsins B, L, and S influence reovirus pathogenesis and suggest that pharmacologic modulation of cathepsin activity diminishes reovirus disease severity.																					WOS:000269614300002	19640986	
J	de Alcantara, Bianca Nascimento; Imbeloni, Aline Amaral; Simith Durans, Darlene de Brito; Ferreira de Araujo, Marialva Tereza; Moutinho da Cruz, Ermelinda do Rosario; Marques de Carvalho, Carlos Alberto; Rodrigues de Mendonca, Maria Helena; de Sousa, Jorge Rodrigues; Moraes, Adriana Freitas; Martins Filho, Arnaldo Jorge; Gomes Lima, Maria de Lourdes; Amador Neto, Orlando Pereira; Chiang, Jannifer Oliveira; Rocha de Azevedo Scalercio, Sarah Raphaella; Carneiro, Liliane Almeida; Simoes Quaresma, Juarez Antonio; da Costa Vasconcelos, Pedro Fernando; de Almeida Medeiros, Daniele Barbosa								Histopathological lesions of congenital Zika syndrome in newborn squirrel monkeys								SCIENTIFIC REPORTS				11	1					6099	10.1038/s41598-021-85571-1				MAR 17 2021	2021	The absence of an adequate animal model for studies has limited the understanding of congenital Zika syndrome (CZS) in humans during the outbreak in America. In this study, we used squirrel monkeys (Saimiri collinsi), a neotropical primate (which mimics the stages of human pregnancy), as a model of Zika virus (ZIKV) infection. Seven pregnant female squirrel monkeys were experimentally infected at three different gestational stages, and we were able reproduce a broad range of clinical manifestations of ZIKV lesions observed in newborn humans. Histopathological and immunohistochemical analyses of early-infected newborns (2/4) revealed damage to various areas of the brain and ZIKV antigens in the cytoplasm of neurons and glial cells, indicative of CZS. The changes caused by ZIKV infection were intrauterine developmental delay, ventriculomegaly, simplified brain gyri, vascular impairment and neuroprogenitor cell dysfunction. Our data show that the ZIKV infection outcome in squirrel monkeys is similar to that in humans, indicating that this model can be used to help answer questions about the effect of ZIKV infection on neuroembryonic development and the morphological changes induced by CZS.																					WOS:000630509800014	33731800	
J	Wardapietjan, S. S.; Vardapet'yan, Sh. S. ].								Infectious verrucosis of cows' udders and results of treatment with Poterium polygamum seeds.								Medycyna weterynaryjna				27	1			34	34						1971	1971	Verrucosis of the teats was observed in 22 cows aged 3-6 yr on a farm in the Armenian SSR. 11 of the cows received a single oral dose of 150 mg Poterium polygamum [garden burnet] seeds/kg body wt. ; the warts promptly began to dry up and disappeared within 10-15 days. The warts continued to spread in the other 11 cows until similarly treated, when cure was effected within 10-15 days. Equally satisfactory results were obtained in mice experimentally infected with bovine papillomatosis virus. SKK.																					CABI:19710404261		
J	DUZHAK, AB; KOSTOMAKHA, AN; LOBOVA, NN; PODGORNY, VF; NOSIK, NN; ERSHOV, FI								NATURAL INDUCTORS OF INTERFERON - DOUBLE SPIRAL RNA OF KILLER PLASMIDS IN SACCHAROMYCES-CEREVISIAE								ANTIBIOTIKI I MEDITSINSKAYA BIOTEKHNOLOGIYA				30	1			19	21						1985	1985																						WOS:A1985AAQ8700003	2986543	
J	VERGE, J; PLACIDI, L								EVOLUTION DU VIRUS DE NEWCASTLE CHEZ LE COBAYE EXPERIMENTALEMENT INFECTE								COMPTES RENDUS HEBDOMADAIRES DES SEANCES DE L ACADEMIE DES SCIENCES				242	4			573	574						1956	1956																						WOS:A1956WQ22700065	13305035	
J	Guiddir, Tamazoust; Deghmane, Ala-Eddine; Giorgini, Dario; Taha, Muhamed-Kheir								Lipocalin 2 in cerebrospinal fluid as a marker of acute bacterial meningitis								BMC INFECTIOUS DISEASES				14						276	10.1186/1471-2334-14-276				MAY 20 2014	2014	Background: Early differential diagnosis between acute bacterial and viral meningitis is problematic. We aimed to investigate whether the detection of lipocalin 2, a protein of the acute innate immunity response, may be used as a marker for acute bacterial meningitis.Methods: Transgenic mice expressing the human transferrin were infected by intraperitoneal route and were imaged. Cerebrospinal fluid (CSF) was sampled up to 48hours post-infection to measure lipocalin 2. We also tested a collection of 90 and 44 human CSF with confirmed acute bacterial or acute viral meningitis respectively.Results: Lipocalin 2 was detected after 5 h in CSF during experimental infection in mice. Lipocalin 2 levels were significantly higher (p < 0.0001) in patients with confirmed acute bacterial meningitis (mean 125 pg/mL, range 106-145 pg/mL) than in patients with acute viral meningitis (mean 2 pg/mL, range 0-6 pg/mL) with a sensitivity of 81%, a specificity of 93%, a positive predictive value of 96% and a negative predictive value of 71% in diagnosing acute bacterial meningitis.Conclusions: Increased levels of lipocalin 2 in cerebrospinal fluid may discriminate between acute bacterial and viral meningitis in patients with clinical syndrome of meningitis.																					WOS:000336755400001	24885531	
J	Hsich, E; Zhou, YF; Paigen, B; Johnson, TM; Burnett, MS; Epstein, SE								Cytomegalovirus infection increases development of atherosclerosis in Apolipoprotein-E knockout mice								ATHEROSCLEROSIS				156	1			23	28		10.1016/S0021-9150(00)00608-0				MAY 2001	2001	Cytomegalovirus (CMV) infection has been associated with coronary artery disease. but it is unknown whether the virus can causally contribute to atherogenesis. To determine whether the virus has this capacity. we infected an atherosclerotic-prone mouse strain (C57BL/6J apoE-/-) with murine CMV. At 14 days of age, 30 mice received CMV (30 000 pfu) ip and 30 received virus free media. At 13 and 16 weeks atherosclerotic lesion size was measured from aortic sinus cross-sections. Infection did not alter plasma levels of cholesterol, triglycerides, and high density lipoprotein (HDL), however, 4 weeks after infection IFN gamma levels were elevated (infection vs control: 156 +/- 49 vs 50 +/- 22 pg/ml, P = 0.04). No differences in lesion size were present at 13 weeks post infection. However. by 16 weeks mean aortic sinus lesion area (mm(2) x 10(3) +/- SEM; N = 75) in the CMV-infected mice was significantly greater than in uninfected mice (74 +/- 6 vs 57 +/- 6, P = 0.04). CMV caused the greatest increase (34%) in lesion size in females (103 +/- 9 vs 77 +/- 10; P = 0.05, N = 35). These results provide additional evidence implicating CMV as a causal agent of atherosclerosis, at least in an animal model. (C) 2001 Elsevier Science Ireland Ltd. All rights reserved.																					WOS:000169034500003	11368993	
J	Wang Jing; Zhang Fang; Lu KunPeng; Guan LiZheng; Xiao Li; Peng Zhi; Deng GuoHua; Chen HuaLan								Sequence analysis and pathogenicity of a H8N4 subtype avian influenza virus isolated from duck.								Zhongguo Yufang Shouyi Xuebao / Chinese Journal of Preventive Veterinary Medicine				36	12			922	929						2014	2014	To study the biological characteristics of a H8N4 subtype avian influenza virus (AIV), the AIV A/duck/HuN/S3160/2012(H8N4) was isolated from duck in a live poultry market in Hunan and subjected to sequencing analysis and animal pathogenic tests. The sequencing results showed that the isolate had a HA cleavage site of 339PSIEPK GLF347, which was a characteristic structure of low pathogenic AIV and the PB1 and NS genes were highly homologous to A/spot-billed duck/Xianghai/427/2011 (H5N2) and A/wild bird/Korea/A81/2009(H5N2) respectively; the rest of the internal genes were highly homologous to H2, H3, H4, H7 and H10 subtypes of AIV. In addition, the pathogenic test showed that the virus has the ability to efficient replication in ducks and resulted in shedding through the respiratory and gastrointestinal tracts, but it was unable to replicate in chickens. Moreover, virus was also restricted replication in lung and nasal shall in the experimentally infected BALB/c mice, indicating the isolate was a low-pathogenic virus.																					CABI:20153025724		
J	OKAYASU T								AUGMENTATION OF SPECIFIC ANTI TUMOR IMMUNITY BY IMMUNIZATION WITH XENOGENIZED TUMOR CELLS AND ITS APPLICATION TO THE EXPERIMENTAL CANCER TREATMENT								Hokkaido Journal of Medical Science				56	6			615	622						1981	1981	Immunization with viable tumor cells artificially infected with Friend murine leukemia virus (xenogenized tumor cells) produces a strong antitumor immunity against identical non-infected tumor cells, in comparison with mitomycin C-treated or irradiated non-infected tumor cells. Lethal tumor dose which could kill 50% of rats (LTD50) was increased up to 1000 times by immunization with the viable xenogenized tumor cells. A procedure for augmenting immunogenicity of the xenogenized tumor cells was examined. Intradermal single immunization with the xenogenized tumor cells (3rd passage generation through Friend virus-tolerant rats) most strongly inhibited the s.c. growth of non-xenogenized tumor; LTD50 was markedly increased > 10,000 times. Intradermal active immunization with the viable xenogenized tumor cells followed by the irradiated non-xenogenized tumor cells resulted in 30.8% complete regression of the s.c. transplanted tumor.																					BCI:BCI198375027756	7338338	
J	KONRAD, J.; BOHAC, J.								Virus encephalomyelitis in cattle. Clinical study and attempted isolation of the agent.				Virova encefalomyelitis skotu. Klinicka studie a pokus o isolaci etiologickeho agens.				Veterinarsky Casopis				8				228	238						1959	1959	Over about four years eight cattle, five from the same farm, developed a disease clinically manifested by nervousness, ataxia, twitching of head, muscles and ears, nystagmus, tremor of lips, and hyperaesthesia. Histological lesions in the c.n.s. were those of a non-purulent encephalomyelitis. In ganglion cells basophilic formations resembling Guarnieri bodies were present. Similar inclusions were also seen in brain, liver and spleen of experimentally infected g.pigs. Mice resisted infection. The virus isolated from the brain of an infected cow was grown in the yolk sac of chick embryos. It was identified as the agent of sporadic encephalomyelitis of cattle, belonging to the psittacosis-lymphogranuloma group of viruses.-E.G.																					CABI:19592203828		
J	Raj, GD; Sivakumar, S; Matheswaran, K; Chandrasekhar, M; Thiagarajan, V; Nachimuthu, K								Detection of egg drop syndrome virus antigen or genome by enzyme-linked immunosorbent assay or polymerase chain reaction								AVIAN PATHOLOGY				32	5			545	550		10.1080/0307-9450310001596719				OCT 2003	2003	Mouse monoclonal antibodies (mAbs) were produced against an Indian isolate of egg drop syndrome (EDS) virus and characterized. Four hybridoma clones were secreting mAbs that bound to a 100 kDa protein, presumably the hexon protein. These mAbs were found to cross-react with two other Indian isolates of EDS virus and to the reference UK 127 strain. Three of these mAbs were mapped to the same epitope compared with the other mAb (F8), which bound to a different epitope. An antigen-capture enzyme-linked immunosorbent assay (AC-ELISA) was developed using the F8 mAbs as capture antibody and polyclonal chicken serum against EDS virus as detection antibody. A polymerase chain reaction (PCR) was used to detect the EDS viral genome. Following experimental infection of oestrogen-treated chickens with EDS virus, cloacal swabs, oviduct, uterus and spleen were collected at different days post-infection and used in both AC-ELISA and PCR, directly and after a single passage in embryonated duck eggs. The sensitivity and specificity of antigen detection by AC-ELISA or PCR was 95% and 98%, respectively. For diagnosis of EDS viral infections, PCR is recommended due to its ease and the lack of requirement of prepared reagents such as mAbs or conjugates. We recommend that PCR be performed directly on boiled tissue homogenates. Any negative samples may be passaged in embryonated duck eggs and the allantoic fluids tested by PCR before a conclusive negative diagnosis is given.																					WOS:000185695900012	14522711	
J	Pawelek, Kasia A.; Dor, Daniel, Jr.; Salmeron, Cristian; Handel, Andreas								Within-Host Models of High and Low Pathogenic Influenza Virus Infections: The Role of Macrophages								PLOS ONE				11	2					e0150568	10.1371/journal.pone.0150568				FEB 26 2016	2016	The World Health Organization identifies influenza as a major public health problem. While the strains commonly circulating in humans usually do not cause severe pathogenicity in healthy adults, some strains that have infected humans, such as H5N1, can cause high morbidity and mortality. Based on the severity of the disease, influenza viruses are sometimes categorized as either being highly pathogenic (HP) or having low pathogenicity (LP). The reasons why some strains are LP and others HP are not fully understood. While there are likely multiple mechanisms of interaction between the virus and the immune response that determine LP versus HP outcomes, we focus here on one component, namely macrophages (MP). There is some evidence that MP may both help fight the infection and become productively infected with HP influenza viruses. We developed mathematical models for influenza infections which explicitly included the dynamics and action of MP. We fit these models to viral load and macrophage count data from experimental infections of mice with LP and HP strains. Our results suggest that MP may not only help fight an influenza infection but may contribute to virus production in infections with HP viruses. We also explored the impact of combination therapies with antivirals and anti-inflammatory drugs on HP infections. Our study suggests a possible mechanism of MP in determining HP versus LP outcomes, and how different interventions might affect infection dynamics.																					WOS:000371274400135	26918620	
J	Alexeeva, I; Dyachenko, N; Nosach, L; Zhovnovataya, V; Rybalko, S; Lozitskaya, R; Fedchuk, A; Lozitsky, V; Gridina, T; Shalamay, A; Palchikovskaja, L; Povnitsa, O								6-azacytidine - Compound with wide spectrum of antiviral activity								NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS				20	4-7			1147	1152		10.1081/NCN-100002508				2001	2001	6-azacytidine demonstrates activity against adenoviruses types 1, 2, 5. It inhibit synthesis of viral DNA and proteins. 6-AC shows antiherpetic and antiinfluenza action during experimental infection in mice. 6-AC is prospective for drug development as an antiviral substance with a wide spectrum of activity.					XIVth International Roundtable on Nucleosides, Nucleotides and their Biological ApplicationsXIVth International Roundtable on Nucleosides, Nucleotides and their Biological Applications	SEP 10-14, 2000SEP 10-14, 2000		SAN FRANCISCO, CALIFORNIASAN FRANCISCO, CALIFORNIA													WOS:000170690500156	11562975	
J	BULYCHEV V P; KOSTYUKOV M A; GORDEEVA Z E								EXPERIMENTAL INFECTION OF THE MOSQUITO AEDES-CASPIUS-CASPIUS WITH TAHYNA VIRUS								Meditsinskaya Parazitologiya i Parazitarnye Bolezni				47	3			63	65						1978	1978	In experimental infection of A. caspius caspius mosquitoes with Tahyna virus, the virus could be isolated throughout the entire observation period of 24 days. The infection rate was 67.5%, and the coefficient of infection transmission was 44%. A. caspius caspius mosquitoes may be vectors of Tahyna virus in Tadzhik SSR, USSR.																					BCI:BCI197967037699	672780	
